id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,photos/0,replies_count,retweets_count,likes_count,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to/0/user_id,reply_to/0/username,retweet_date,mentions/0,reply_to/1/user_id,reply_to/1/username,urls/0,hashtags/0,mentions/1,reply_to/2/user_id,reply_to/2/username,hashtags/1,urls/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,mentions/2,mentions/3,mentions/4,mentions/5,mentions/6,mentions/7,mentions/8,mentions/9,mentions/10,mentions/11,mentions/12,reply_to/3/user_id,reply_to/3/username,reply_to/4/user_id,reply_to/4/username,reply_to/5/user_id,reply_to/5/username,reply_to/6/user_id,reply_to/6/username,reply_to/7/user_id,reply_to/7/username,reply_to/8/user_id,reply_to/8/username,reply_to/9/user_id,reply_to/9/username,reply_to/10/user_id,reply_to/10/username,reply_to/11/user_id,reply_to/11/username,reply_to/12/user_id,reply_to/12/username,reply_to/13/user_id,reply_to/13/username,hashtags/6,photos/1,photos/2,mentions/13,reply_to/14/user_id,reply_to/14/username,hashtags/7,hashtags/8,hashtags/9,hashtags/10,mentions/14,mentions/15,reply_to/15/user_id,reply_to/15/username,reply_to/16/user_id,reply_to/16/username,photos/3
1185374798735696000,1185374798735695874,1571450349000,2019-10-18,20:59:09,Central Daylight Time (Mexico),208613407,richardqro,HayRicardito,,Don Ovidio Guzmán  pic.twitter.com/1Cgu3q6XWu,https://pbs.twimg.com/media/EHNMF1WXUAAr3qN.jpg,0,0,0,https://twitter.com/richardqro/status/1185374798735695874,false,,0,,,,,,,208613407,richardqro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374776057094100,1185374776057094147,1571450344000,2019-10-18,20:59:04,Central Daylight Time (Mexico),455444191,ccariel_,Ariel Cervantes Cervantes,,"En el 2016, bajo el mandato de @EPN capturan al Chapo Guzmán sin un sólo disparo y sin alteración alguna del Cartel de Sinaloa; 2019 capturan a Ovidio Guzmán y Culiacán se vuelve el mismo Irak. Que raro, ¿no?",,0,0,0,https://twitter.com/CCAriel_/status/1185374776057094147,false,,0,,,,,,,455444191,CCAriel_,,epn,2897441,EPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374710625902600,1185374710625902592,1571450328000,2019-10-18,20:58:48,Central Daylight Time (Mexico),2382060517,epinternacional,EP Internacional,,La familia de 'El Chapo' agradece al Gobierno de #México por liberar a Ovidio Guzmán  https://www.europapress.es/internacional/noticia-familia-chapo-agradece-gobierno-mexico-liberar-ovidio-guzman-20191019035548.html …,,0,0,0,https://twitter.com/EPinternacional/status/1185374710625902592,false,,0,,,,,,,2382060517,EPinternacional,,,,,https://www.europapress.es/internacional/noticia-familia-chapo-agradece-gobierno-mexico-liberar-ovidio-guzman-20191019035548.html,#méxico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374683320864800,1185374683320864769,1571450322000,2019-10-18,20:58:42,Central Daylight Time (Mexico),38755751,bienmajadero,Yisus Ovidio Guzmán Garcés,,"En México somos un desmadrísimo. En pocos días nos volvimos expertos en la música de José José, doctores especializados en dengue, psicológos y expertos en cine por el Joker, directivos de fútbol por el caso Veracruz, y ahora expertos en seguridad Nacional.",,0,0,0,https://twitter.com/Bienmajadero/status/1185374683320864769,false,,0,,,,,,,38755751,Bienmajadero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374661363880000,1185374661363879937,1571450317000,2019-10-18,20:58:37,Central Daylight Time (Mexico),129056866,btr69,BenignoTrejo R.,,Ovidio es el candidato de morena a gobernador en Sinaloa para la sig. Jajajaja  https://twitter.com/PonceCanto/status/1185358698442645504 …,,0,0,0,https://twitter.com/BTR69/status/1185374661363879937,false,https://twitter.com/PonceCanto/status/1185358698442645504,0,,,,,,,129056866,BTR69,,,,,https://twitter.com/PonceCanto/status/1185358698442645504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374653314949000,1185374653314949121,1571450315000,2019-10-18,20:58:35,Central Daylight Time (Mexico),365622262,malamadremx,Mala Madre,,Supuestos abogados del Chapo agradecen a nombre de su familia la liberación de Ovidio  https://www.animalpolitico.com/2019/10/supuestos-abogados-chapo-agradecen-liberacion-ovidio/ …,,0,0,0,https://twitter.com/malamadremx/status/1185374653314949121,false,,0,,,,,,,365622262,malamadremx,,,,,https://www.animalpolitico.com/2019/10/supuestos-abogados-chapo-agradecen-liberacion-ovidio/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374636394942500,1185374636394942464,1571450311000,2019-10-18,20:58:31,Central Daylight Time (Mexico),770440609379131400,soy_gerardo_,$uicideBoy$,,Si es niño: Gerardo Ovidio mamarre guayna.   Si es niña: Teresa Rosario Rosalia Bejarano.,,0,0,0,https://twitter.com/Soy_Gerardo_/status/1185374636394942464,false,,0,,,,,,,770440609379131393,Soy_Gerardo_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374631168839700,1185370515587944449,1571450309000,2019-10-18,20:58:29,Central Daylight Time (Mexico),11025592,maperez324,Miguel Perez Alvarez,,Empezando por Don Ovidio y su plebada.,,0,0,0,https://twitter.com/Maperez324/status/1185374631168839680,false,,0,,,,,,,11025592,Maperez324,,federicoarreola,74153376,FedericoArreola,,,sdpnoticias,31907515,sdpnoticias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374627838607400,1185356201531449345,1571450309000,2019-10-18,20:58:29,Central Daylight Time (Mexico),1176608885131497500,melidoasuwu,Ovidio Meliodas Kuri,,Una al año no hace daño,,0,0,0,https://twitter.com/MelidoasUwU/status/1185374627838607366,false,,0,,,,,,,1176608885131497472,MelidoasUwU,,uwumalva,883094931602108420,UwuMalva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374589515423700,1185374589515423745,1571450299000,2019-10-18,20:58:19,Central Daylight Time (Mexico),1184441262507737000,encarnavh,encarnavh,,Les ordenaron a todos los incondicionales de morena salir a respaldar a su jefe por haber ordenado la liberacion de Ovidio!,,0,0,0,https://twitter.com/encarnavh/status/1185374589515423745,false,,0,,,,,,,1184441262507737089,encarnavh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374581894406100,1185374581894406145,1571450298000,2019-10-18,20:58:18,Central Daylight Time (Mexico),186449560,rubencardenas10,Rubén Cárdenas,,"Puras amabilidades con los Alacranes de Durango. Acceso sin averiguación alguna, camiseta oficial del club, asiento en un palco y hasta cheve a destajo ¿Pensarán que me llamo Ovidio?  pic.twitter.com/ojmtWbZsmJ",https://pbs.twimg.com/media/EHNL5QcWoAASC4Y.jpg,0,0,0,https://twitter.com/RubenCardenas10/status/1185374581894406145,false,,0,,,,,,,186449560,RubenCardenas10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374523610353700,1185374523610353671,1571450284000,2019-10-18,20:58:04,Central Daylight Time (Mexico),1103143630024335400,fifiantiamlo,Fifi 🇲🇽 Capitalista,,"Gobierno de AMLO, humillado: así vio la prensa internacional la liberación de Ovidio Guzmán #CuliacanEnLlamas Somos vergüenza mundial por la incompetencia y falta de huevos de López y sus gatos... pero los pendejos #chairos lo respaldan y perdonan otra vez https://www.forbes.com.mx/gobierno-de-amlo-humillado-asi-vio-la-prensa-internacional-la-liberacion-de-ovidio-guzman/ …",,0,0,0,https://twitter.com/FifiAntiAMLO/status/1185374523610353671,false,,0,,,,,,,1103143630024335360,FifiAntiAMLO,,,,,https://www.forbes.com.mx/gobierno-de-amlo-humillado-asi-vio-la-prensa-internacional-la-liberacion-de-ovidio-guzman/,#culiacanenllamas,,,,#chairos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374522108711000,1185374522108710918,1571450283000,2019-10-18,20:58:03,Central Daylight Time (Mexico),114116192,ricartur59,Ricardo de la Peña,,Liberación de Ovidio Guzmán le genera a AMLO 59% de conversaciones negativas (+estudio) | 24 Horas  https://www.24-horas.mx/2019/10/18/liberacion-de-ovidio-guzman-le-genera-a-amlo-59-de-conversaciones-negativas-estudio/ …,,0,0,0,https://twitter.com/ricartur59/status/1185374522108710918,false,,0,,,,,,,114116192,ricartur59,,,,,https://www.24-horas.mx/2019/10/18/liberacion-de-ovidio-guzman-le-genera-a-amlo-59-de-conversaciones-negativas-estudio/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374514219229200,1185374514219229189,1571450282000,2019-10-18,20:58:02,Central Daylight Time (Mexico),31050481,apolo69,APOLO69,,AMLO violó el Código Penal al liberar a Ovidio: enfrentaría de 8 a 20 años de prisión | Contrapeso  http://bit.ly/2VTYbXQ ,,0,0,0,https://twitter.com/APOLO69/status/1185374514219229189,false,,0,,,,,,,31050481,APOLO69,,,,,http://bit.ly/2VTYbXQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374506694697000,1185374506694696961,1571450280000,2019-10-18,20:58:00,Central Daylight Time (Mexico),857441222,cruelmaravilla,ML 🏳️‍🌈,,"Las ""metamorfosis"" de Ovidio: -No fue hallazgo sino búsqueda directa; -Tenían el control y acabaron de rehenes; -Lo tenían pero no podían detenerlo; -Era operativo y acabó en batidillo; -Lo iban a negociar y al final hicieron el ridículo.",,0,0,0,https://twitter.com/cruelmaravilla/status/1185374506694696961,false,,0,,,,,,,857441222,cruelmaravilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374500759564300,1185350287608860672,1571450278000,2019-10-18,20:57:58,Central Daylight Time (Mexico),86625850,alduxe,ovidio guzman,,No sé jajajaja eso es lo peor ☹,,0,0,0,https://twitter.com/alduxe/status/1185374500759564288,false,,0,,,,,,,86625850,alduxe,,jessjmnzr,63909091,Jessjmnzr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374498863878100,1185374498863878146,1571450278000,2019-10-18,20:57:58,Central Daylight Time (Mexico),31050481,apolo69,APOLO69,,Prensa internacional ve humillado al gobierno de AMLO tras liberación de Ovidio Guzmán  https://diario.mx/nacional/prensa-internacional-ve-humillado-al-gobierno-de-amlo-tras-liberacion-de-ovidio-guzman-20191018-1576241.html …,,0,0,0,https://twitter.com/APOLO69/status/1185374498863878146,false,,0,,,,,,,31050481,APOLO69,,,,,https://diario.mx/nacional/prensa-internacional-ve-humillado-al-gobierno-de-amlo-tras-liberacion-de-ovidio-guzman-20191018-1576241.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374494623522800,1185374494623522817,1571450277000,2019-10-18,20:57:57,Central Daylight Time (Mexico),1122243736346480600,albertort16,Alberto RT,,"Alguien tenía que perder, Ovidio su libertad, Culiacan a sus civiles, el Gobierno su pretigio. El punto de inflexión es la gente de Culiacan. La decisión de AMLO fue que pierda el gobierno aunque pierda él. Difícil decisión.  #CuliacanEnLlamas",,0,0,0,https://twitter.com/AlbertoRT16/status/1185374494623522817,false,,0,,,,,,,1122243736346480640,AlbertoRT16,,,,,,#culiacanenllamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374476072116200,1185374476072116224,1571450272000,2019-10-18,20:57:52,Central Daylight Time (Mexico),185019422,nashbaptiste,“MañaNash hablamos”,,"De ser El Chapito ahora es Don Ovidio Guzmán, ayer fue su presentación en sociedad y Lopitos fue su chambelán.",,0,2,2,https://twitter.com/NashBaptiste/status/1185374476072116224,false,,0,,,,,,,185019422,NashBaptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374458883784700,1185374458883784704,1571450268000,2019-10-18,20:57:48,Central Daylight Time (Mexico),138443777,oberflache,Carlos Zarco A.,,"Culiacán tenía solo 2 opciones, matanza de civiles o libertad de Ovidio Guzmán: Los Periodistas  http://julioastillero.com  https://julioastillero.com/culiacan-tenia-solo-2-opciones-matanza-de-civiles-o-libertad-de-ovidio-guzman-los-periodistas/ …",,0,0,0,https://twitter.com/oberflache/status/1185374458883784704,false,,0,,,,,,,138443777,oberflache,,,,,http://julioastillero.com,,,,,,https://julioastillero.com/culiacan-tenia-solo-2-opciones-matanza-de-civiles-o-libertad-de-ovidio-guzman-los-periodistas/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374446552572000,1185374446552571905,1571450265000,2019-10-18,20:57:45,Central Daylight Time (Mexico),626701329,angelestevi,Alto a la Corrupción,,"“Humillación y fracaso”, así ven periodistas extranjeros la liberación de Ovidio Guzmán  https://www.eluniversal.com.mx/mundo/humillacion-y-fracaso-asi-ven-periodistas-extranjeros-la-liberacion-de-ovidio-guzman … vía @El_Universal_Mx",,0,0,0,https://twitter.com/AngelesTeVi/status/1185374446552571905,false,,0,,,,,,,626701329,AngelesTeVi,,el_universal_mx,16676396,El_Universal_Mx,https://www.eluniversal.com.mx/mundo/humillacion-y-fracaso-asi-ven-periodistas-extranjeros-la-liberacion-de-ovidio-guzman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374437635514400,1185374437635514370,1571450263000,2019-10-18,20:57:43,Central Daylight Time (Mexico),1326309806,ideastlaxcala,ideastlaxcala,,La GN ubicó a la novia de Ovidio Guzmán. Así dieron con él... pero el operativo “se salió de control”  https://www.sinembargo.mx/18-10-2019/3663885 …,,0,0,0,https://twitter.com/ideastlaxcala/status/1185374437635514370,false,,0,,,,,,,1326309806,ideastlaxcala,,,,,https://www.sinembargo.mx/18-10-2019/3663885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374427833393200,1185374427833393157,1571450261000,2019-10-18,20:57:41,Central Daylight Time (Mexico),71414547,untalbarbon,🛸 Mike Montana 🛸,,Oye Ovidio Guzmán Lopez ¡SOY TU SICARIA! 🔥😍  pic.twitter.com/kAyQ8uKEno,https://pbs.twimg.com/media/EHNLwZdX0AIW06P.jpg,0,0,0,https://twitter.com/UnTalBarbon/status/1185374427833393157,false,,0,,,,,,,71414547,UnTalBarbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374427262804000,1185374427262803969,1571450261000,2019-10-18,20:57:41,Central Daylight Time (Mexico),1176608885131497500,melidoasuwu,Ovidio Meliodas Kuri,,"TV Azteca tiene la suerte de tener el partido del morbo y comentado por medrando, nada puede malir sal",,0,0,0,https://twitter.com/MelidoasUwU/status/1185374427262803969,false,,0,,,,,,,1176608885131497472,MelidoasUwU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374382920814600,1185374382920814592,1571450250000,2019-10-18,20:57:30,Central Daylight Time (Mexico),124076299,leonmextestigo,Eyewitness Press,,Archivo de mi blog #TestigoOcular México: desde los juegos del Hambre hasta #CuliacanEnLlamas; 3 visiones del país que viene con #AmloElFracasoPresidencial  https://testigoocularenleongto.blogspot.com/2018/11/pais-de-los-juegos-del-hambre-en-llamas.html … #YoLoPredije #MexicoNoTienePresidente #EstadoFallido Chapito Don Ovidio Guzmán,,0,0,0,https://twitter.com/leonmextestigo/status/1185374382920814592,false,,0,,,,,,,124076299,leonmextestigo,,,,,https://testigoocularenleongto.blogspot.com/2018/11/pais-de-los-juegos-del-hambre-en-llamas.html,#testigoocular,,,,#culiacanenllamas,,#amloelfracasopresidencial,#yolopredije,#mexiconotienepresidente,#estadofallido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374370367193000,1185374370367193088,1571450247000,2019-10-18,20:57:27,Central Daylight Time (Mexico),91628518,caracusmx,CARACUS 🇲🇽,,"El día de ayer, a través de redes sociales, el Cártel de Sinaloa solicitaba el apoyo de jóvenes para tratar de bloquear la detención de Ovidio Guzmán. via Letra Roja  No se apuren, el gobierno de #AMLO ya los mandó a su casa para que sus mamis les den sus palmaditas.",,0,0,0,https://twitter.com/caracusmx/status/1185374370367193088,false,,0,,,,,,,91628518,caracusmx,,,,,,#amlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374356874002400,1185374356874002433,1571450244000,2019-10-18,20:57:24,Central Daylight Time (Mexico),732428629158727700,_la_ciaoo_,• 𝔾 𝕚 𝔾 𝕚 •,,Es porque no eres Ovidio!  https://twitter.com/morocopalacios/status/1185349915024723970 …,,0,0,0,https://twitter.com/_La_Ciaoo_/status/1185374356874002433,false,https://twitter.com/MorocoPalacios/status/1185349915024723970,0,,,,,,,732428629158727680,_La_Ciaoo_,,,,,https://twitter.com/morocopalacios/status/1185349915024723970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374344739881000,1185374344739880960,1571450241000,2019-10-18,20:57:21,Central Daylight Time (Mexico),586667074,_zartacor35,Ángel León,,"""No va a ver represión"", ""Nada por la fuerza, todo por la razón"" y ""El fuego no se apaga con el fuego"", más que convicciones o principios de AMLO, son salvoconductos.  #MexicoNoTienePresidente #Comandantesinbolasً #EstadoFallido  Don Ovidio Guzmán",,0,0,0,https://twitter.com/_zartacor35/status/1185374344739880960,false,,0,,,,,,,586667074,_zartacor35,,,,,,#mexiconotienepresidente,,,,#comandantesinbolasً,,#estadofallido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374294093774800,1185374294093774848,1571450229000,2019-10-18,20:57:09,Central Daylight Time (Mexico),862830210437308400,pedronotis,Pedro Jimenez,,"Novia de Ovidio, el eslabón para que GN diera con el hijo del Chapo  https://ift.tt/2oUYV34 ",,0,0,0,https://twitter.com/PedroNotis/status/1185374294093774848,false,,0,,,,,,,862830210437308417,PedroNotis,,,,,https://ift.tt/2oUYV34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374258295443500,1185374258295443462,1571450221000,2019-10-18,20:57:01,Central Daylight Time (Mexico),43689657,opach,Oscar Pacheco Me canso Ganso,,"CULIACÁN tenía solo 2 OPCIONES, MATANZA DE CIVILES o LIBERTAD DE OVIDIO GUZMÁN: Los Periodistas   https://youtu.be/LCUZOEYuVuI  vía @YouTube",,0,0,0,https://twitter.com/opach/status/1185374258295443462,false,,0,,,,,,,43689657,opach,,youtube,10228272,YouTube,https://youtu.be/LCUZOEYuVuI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374238573781000,1185374238573780993,1571450216000,2019-10-18,20:56:56,Central Daylight Time (Mexico),75724844,raimirios,Raimi Rios🔹,,"#Mexico Fuertes balaceras se registro hoy en la ciudad de Culiacán por la detención y liberación de Ovidio Guzmán López, hijo de El Chapo Guzmán. Además, se confirmó que ocurrió una fuga de “entre 20 y 30 personas” del penal de Aguaruto  Se desconoce el número de muertos  pic.twitter.com/o49QIdU8xX",https://pbs.twimg.com/media/EHNLlFoXkAAMMDa.png,0,0,0,https://twitter.com/RaimiRios/status/1185374238573780993,false,,0,,,,,,,75724844,RaimiRios,,,,,,#mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374235952320500,1185177284690485254,1571450215000,2019-10-18,20:56:55,Central Daylight Time (Mexico),141990225,javiernovoa1,Javier Ovidio Novoa Estupiñan,,Yo tambien quiero una... Estoy viejo jajajajajaja,,0,0,0,https://twitter.com/javiernovoa1/status/1185374235952320512,false,,0,,,,,,,141990225,javiernovoa1,,nosoydolores_,1484021312,NoSoyDolores_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374216780206000,1185320167166926849,1571450211000,2019-10-18,20:56:51,Central Daylight Time (Mexico),3048013597,betogl1,Mario Garibay,,"Pregunta, y el tal ovidio tendrá corazón y será cristiano? Tendrá compasión para con los demás? Lo dudo",,0,0,0,https://twitter.com/betoGL1/status/1185374216780206080,false,,0,,,,,,,3048013597,betoGL1,,azucenau,93922911,azucenau,,,lopezobrador_,82119937,lopezobrador_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374197037568000,1185374197037568001,1571450206000,2019-10-18,20:56:46,Central Daylight Time (Mexico),3521249472,neftalopez1,Neftalí López,,"Oye @SergioSarmiento, tu primera oportunidad de sacar una nota que no es falsa y riegas toda la manteca. ¡Se llama, Ovidio Guzmán López! ...y no fue una batalla, era una detención que salió mal.  Cero rigor periodístico. Solo lo que sale de las tripas.  https://twitter.com/SergioSarmiento/status/1185161085126623232 …",,0,1,3,https://twitter.com/neftalopez1/status/1185374197037568001,false,https://twitter.com/SergioSarmiento/status/1185161085126623232,0,,,,,,,3521249472,neftalopez1,,sergiosarmiento,362473815,SergioSarmiento,https://twitter.com/SergioSarmiento/status/1185161085126623232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374160010334200,1185374160010334209,1571450197000,2019-10-18,20:56:37,Central Daylight Time (Mexico),253247109,jhonhi333,juan de la cruz,,Todos hablando de Don Ovidio Guzman pero nadie habla de los cuatitos que viajaron 60 millones de años atras en el @museodeldesiert   UNO DE LOS MEJORES MUSEOS DE SALTILLO COAHUILA!!! https://youtu.be/W-maXr7QCq8 ,,0,0,1,https://twitter.com/jhonhi333/status/1185374160010334209,false,,0,,,,,,,253247109,jhonhi333,,museodeldesiert,74186141,museodeldesiert,https://youtu.be/W-maXr7QCq8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374147192467500,1185374147192467457,1571450194000,2019-10-18,20:56:34,Central Daylight Time (Mexico),1037744783299620900,tuexnovioo,Tu Ex Novio Favorito,,"Se reporta que ya está siendo atendido Ovidio Guzmán en un hospital de Culiacán, se reportó con quemaduras de tercer grado en la parte del glande, después del tremendo peladon de vrga que le dio EL GOBIERNO MEXICANO.",,0,0,1,https://twitter.com/TuExNovioo/status/1185374147192467457,false,,0,,,,,,,1037744783299620864,TuExNovioo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374132399153200,1185374132399153152,1571450191000,2019-10-18,20:56:31,Central Daylight Time (Mexico),250358676,cardo625,cardo625,,"El valiente comandante, cuando se enteró del incendio que él había generado en Culiacán, fue a defender al pueblo, escondido desde un estado priísta, Ovidio logró mantenerlo a raya por más de 18 hrs, no dijo ni pío...",,0,0,0,https://twitter.com/cardo625/status/1185374132399153152,false,,0,,,,,,,250358676,cardo625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374119686094800,1185235532357324800,1571450187000,2019-10-18,20:56:27,Central Daylight Time (Mexico),1184955201372872700,chateaumlle,Mlle. Château,,"Calderon forma parte del gabinete de seguridad?  Alguno de los expresidentes  dio la orden de liberar a Ovidio? O todo el cochinero fue producto de López, de quienes puso a cargo y de sus malas decisiones?",,0,0,0,https://twitter.com/ChateauMlle/status/1185374119686094849,false,,0,,,,,,,1184955201372872706,ChateauMlle,,epigmenioibarra,54649261,epigmenioibarra,,,navegaciones,85697134,Navegaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374070705152000,1185371417887436800,1571450176000,2019-10-18,20:56:16,Central Daylight Time (Mexico),794344730192539600,naranjero101,Ovidio Sonora,,Donde es ahi jefe?,,0,0,0,https://twitter.com/naranjero101/status/1185374070705152004,false,,0,,,,,,,794344730192539648,naranjero101,,chingastumadre_,533907374,chingastumadre_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374049196789800,1185374049196789761,1571450171000,2019-10-18,20:56:11,Central Daylight Time (Mexico),860580396257259500,corab3106,Omar,,"No sr. amlo no quizo preservar la vida de 3ros, al momento de mandar detener a tal personaje sabía q habría reacción y no le importo, cuantas horas tardaron los enfrentamientos. Hasta q hora se decidió liberar a Ovidio.  https://twitter.com/chairomexicano/status/1185265980504543232 …",,0,0,0,https://twitter.com/corab3106/status/1185374049196789761,false,https://twitter.com/ChairoMexicano/status/1185265980504543232,0,,,,,,,860580396257259520,corab3106,,,,,https://twitter.com/chairomexicano/status/1185265980504543232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374040485236700,1185374040485236736,1571450169000,2019-10-18,20:56:09,Central Daylight Time (Mexico),1104443931226452000,arturo27578322,Arturo,,#MexicoNoTienePresidente El abogado de ‘El Chapo’ Guzmán en México reitera que Ovidio Guzmán se encuentra a salvo,,0,0,0,https://twitter.com/Arturo27578322/status/1185374040485236736,false,,0,,,,,,,1104443931226451968,Arturo27578322,,,,,,#mexiconotienepresidente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185374015990501400,1185202914249314304,1571450163000,2019-10-18,20:56:03,Central Daylight Time (Mexico),723322065634250800,guztavomr,zeuzz,,Don Ovidio tiene más pantalones que el presidente,,0,0,0,https://twitter.com/guztavomr/status/1185374015990501376,false,,0,,,,,,,723322065634250753,guztavomr,,jackyedelacruz,52205325,jackyedelacruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185373986206769200,1185373986206769152,1571450156000,2019-10-18,20:55:56,Central Daylight Time (Mexico),824056891303039000,juanpablodel777,juan pablo delgado,,"Culiacán: ‘Decisión de liberar a Ovidio fue la correcta’, Buscaglia  https://regeneracion.mx/culiacan-decision-de-liberar-a-ovidio-fue-la-correcta-buscaglia/ …",,0,0,0,https://twitter.com/juanpablodel777/status/1185373986206769152,false,,0,,,,,,,824056891303038976,juanpablodel777,,,,,https://regeneracion.mx/culiacan-decision-de-liberar-a-ovidio-fue-la-correcta-buscaglia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
